time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward
0.06,10.01830173850057,9.988921867031289,10.014132828095779,0.15439317542821485,2.4047890708419644,0.0,0.5292462914937859,0.02833685236670691,-0.5508348989717854,8.67335294823838,-27.70080849204409,0.0,-1493.6482803696397,-240.82806328627194,94.65558846868441,809.1672343258354,-95.98625098117083
0.12000000000000001,10.03588536072053,9.978728720836958,9.953637429618512,0.13354329565759926,0.5456425692963656,0.0,0.8312738092694766,0.04433786908333215,-1.0521916434184169,14.460076528025958,-39.566529133897895,0.0,-1427.1838181708504,-355.17181262886857,7.816763834937603,732.4044469258455,-96.01290506636575
0.18,10.074242629874817,10.01407672443778,9.913938073195203,2.9290963823734337,4.589668952700716,0.0,1.1787876493737741,1.3601082098766044,-0.9354349334760741,17.771647441018164,-40.48693814916972,0.0,-1402.749443620624,-586.2601166077534,68.30834869585512,697.2086931389647,-96.01647908053803
0.23999999999999996,10.190950412374118,10.112319913384583,9.857984404325887,5.175684993017711,2.1777829878170394,0.0,2.1800192569726304,2.3790758517919404,-0.9197599654841722,15.06728076394698,-40.244132692841646,0.0,-1366.2349511927468,-542.6466162340389,-197.1797859472639,341.4339282026743,-95.91168826493367
0.3,10.267338244105284,10.27180832088992,9.782178811232123,0.3348161163295096,6.282524841205964,0.0,0.4262763454711888,2.6571493642474344,-1.1530869588776707,16.78719425471556,-39.186720718075705,0.0,-1299.3143580494261,-470.4600535135705,173.20561237715128,628.913972853376,-95.75105303652214
0.36000000000000004,10.32018275934837,10.471172637961992,9.749809270308694,2.5839866308783606,4.132578668033201,0.0,1.9780035503868705,3.8969193729936937,-0.5958409858000089,19.4257940747375,-40.295787751772814,0.0,-1482.5766052174633,-763.9110673726248,45.34024558673224,708.7575263488308,-95.59317513830749
0.4200000000000001,10.470369588233318,10.710229707233772,9.732378374593972,5.079091884864624,1.8118220226702757,0.0,2.4070951725289533,4.592397905571855,-0.08504861019739755,16.564373516708166,-41.08608619732574,0.0,-1381.8551655201466,-492.06099399455627,-178.80071762859916,390.6120665934254,-95.29745337573712
0.48000000000000015,10.559429740404973,10.987052474453987,9.72056504641003,0.32104302896090253,5.815251635051529,0.0,0.869683384528129,4.451345693148503,0.1781760272860204,18.269443226748198,-40.15974542941505,0.0,-1311.6948501721138,-416.9587984479878,176.6410073007334,666.0590858957105,-94.95932573454681
0.5400000000000001,10.667882433235901,11.284561440464394,9.760391308322983,2.8822356638484656,3.8841106758919537,0.0,3.1096674543530622,5.260801367131376,0.6044821646210807,21.134663898857223,-41.82370519811047,0.0,-1499.8058320431871,-706.402179911217,65.86569215543591,760.4188771380879,-94.60652357071254
0.6000000000000002,10.871928130363006,11.615239905597678,9.815579657131883,5.706653839741664,1.4004259615810275,0.0,3.0031418486313703,6.13663852666071,0.8141183271547758,18.050247593704746,-42.266647532887895,0.0,-1400.0099867460935,-454.75943136208093,-151.90543651144463,433.3984789241824,-94.10963816787269
